,track_name,artist_name,artist_pop,album,track_pop,danceability,energy,loudness,mode,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,year,lyrics
10,Falling for U,Peachy!,57,Falling for U,1,0.516,0.358,-12.018,0,8,0.424,0.743,1.3e-06,0.0813,0.397,79.509,4,124000,2022,"I was hanging with you and then I realized
I didn't think it was true, I was surprised
When I found out I'd fallen for you (Da-da)
I didn't wanna believe my feelings for you
I didn't wanna believe that I could lose you
If I told you just how I felt

But I can't help it, I'm falling for you
And I can't quit it 'cause I'm stuck on you
And it might be pathetic and you might be skeptical
But I just want to be with you
Please tell me, boy, can you get a clue or come through?
'Cause I just want to be with you

I'm scared
Of telling you how I feel
Maybe it's better
If I just try to conceal the truth
For me and for you

But I'm still stuck on you
I, I, I'm still falling for you (For you)
For you
Mm, mm
Mm, mm-mm, mm"
11,Shooting Stars,Bag Raiders,53,Bag Raiders (Deluxe),0,0.649,0.716,-6.232,1,11,0.0445,0.0879,0.03,0.0824,0.503,124.968,4,235813,2019,"(Oooh, oooh)
(Oooh, oooh)
(Oooh, oooh)
(Oooh, oooh)
(Oooh)

It's late and I'm awake, starin' at the wall
Open up my window, head floats out the door
No one else around, the shimmer takes my eye
I lift my head, blinded by the sky
Feel my weight in front, followin' the sound
Moves away so fast, fall down to the ground
I know there's more to come, jump back to my feet
Now I only see ahead of me, chasin' down the street
(Down the street, down the street, down the street, down the street, down the...)

Oooh, oooh
Oooh, oooh
Oooh, oooh
Oooh, oooh
Oooh, oooh
Oooh, oooh
(Oooh, oooh)

Gave my love to a shootin' star
But she moves so fast that I can't keep up, I'm chasin'
I'm in love with a shootin' star
But she moves so fast, when she falls, then I'll be waitin'
Gave my love to a shootin' star
But she moves so fast that I can't keep up, I'm chasin'
I'm in love with a shootin' star
But she moves so fast, when she falls, then I'll be waitin'
Gave my love to a shootin' star
But she moves so fast that I can't keep up, I'm chasin'
I'm in love with a shootin' star
But she moves so fast, when she falls, then I'll be waitin'
Gave my love to a shootin' star
But she moves so fast that I can't keep up, I'm chasin'
I'm in love with a shootin' star
But she moves so fast, when she falls, then I'll be waitin'"
12,Shooting Stars,Bag Raiders,53,Bag Raiders (Deluxe),0,0.649,0.716,-6.232,1,11,0.0445,0.0879,0.03,0.0824,0.503,124.968,4,235813,2022,"(Oooh, oooh)
(Oooh, oooh)
(Oooh, oooh)
(Oooh, oooh)
(Oooh)

It's late and I'm awake, starin' at the wall
Open up my window, head floats out the door
No one else around, the shimmer takes my eye
I lift my head, blinded by the sky
Feel my weight in front, followin' the sound
Moves away so fast, fall down to the ground
I know there's more to come, jump back to my feet
Now I only see ahead of me, chasin' down the street
(Down the street, down the street, down the street, down the street, down the...)

Oooh, oooh
Oooh, oooh
Oooh, oooh
Oooh, oooh
Oooh, oooh
Oooh, oooh
(Oooh, oooh)

Gave my love to a shootin' star
But she moves so fast that I can't keep up, I'm chasin'
I'm in love with a shootin' star
But she moves so fast, when she falls, then I'll be waitin'
Gave my love to a shootin' star
But she moves so fast that I can't keep up, I'm chasin'
I'm in love with a shootin' star
But she moves so fast, when she falls, then I'll be waitin'
Gave my love to a shootin' star
But she moves so fast that I can't keep up, I'm chasin'
I'm in love with a shootin' star
But she moves so fast, when she falls, then I'll be waitin'
Gave my love to a shootin' star
But she moves so fast that I can't keep up, I'm chasin'
I'm in love with a shootin' star
But she moves so fast, when she falls, then I'll be waitin'"
13,fast,Sueco,65,fast,0,0.877,0.503,-10.269,0,7,0.22,0.164,0.0132,0.102,0.529,100.069,4,144000,2019,"KenzDean
I'm at, I'm at Sueco's, bitch

Fast
Four hundred on the dash
Fifty-five bills
Buck fifty for the tax on the bag
I don't really like to brag
Vetements socks when I'm steppin' out of Saks
I'ma hit in the morning 'cause I'm whiskey dickin'
Got my brother out in Cashville flippin' chickens
Free bro from the can, I ain't talkin' whippits
Bitch, I make beats and bad decisions

You at Sueco's
Stop the bitchin'
I ain't really fuckin' with you if you ain't with the vision
First time she came through, pulled down my britches
I ain't spendin' no bread, but I'll pay her a visit
I'm at LIV goin' up, but you can't get in it
She want a hit, I'm rollin' up, got that Popeye spinach
Told me that I'm a child, told her, ""Quit the kiddin'""
I'ma pass it to my rell, let him hit the kitten

She a vixen on the cam, so I grab my iPhone
She dumb with the head, got me doin' a eye roll
She bad on film, gotta check out the B-roll
Put my D in her V, got her singin' a C note

Fast
Four hundred on the dash
Fifty-five bills
Buck fifty for the tax on the bag
I don't really like to brag
Vetements socks when I'm steppin' out of Saks
I'ma hit in the morning 'cause I'm whiskey dickin'
Got my brother out in Cashville flippin' chickens
Free bro from the can, I ain't talkin' whippits
Bitch, I make beats and bad decisions

You at Sueco's
Get with the program
Light-skin bitch off that Lindsay Lohan
She off the dust
She off the Hilary Duff
Baby, I ain't tryna cuff, I'm just tryna bust
Wait, hol' up
You gotta play with my nuts, hmm
I'ma make a beat out your butt, hmm
007, James Bond
Double Oreo stuffed
Double up my funds

She a vixen on the cam, so I grab my iPhone
She dumb with the head, got me doin' a eye roll
She bad on film, gotta check out the B-roll
Put my D in her V, got her singin' a C note

Fast
Four hundred on the dash
Fifty-five bills
Buck fifty for the tax on the bag
I don't really like to brag
Vetements socks when I'm steppin' out of Saks
I'ma hit in the morning 'cause I'm whiskey dickin'
Got my brother out in Cashville flippin' chickens
Free bro from the can, I ain't talkin' whippits
Bitch, I make beats and bad decisions

I'm at, I'm at Sueco's, bitch
KenzDean"
14,fast,Sueco,65,fast,0,0.877,0.503,-10.269,0,7,0.22,0.164,0.0132,0.102,0.529,100.069,4,144000,2020,"KenzDean
I'm at, I'm at Sueco's, bitch

Fast
Four hundred on the dash
Fifty-five bills
Buck fifty for the tax on the bag
I don't really like to brag
Vetements socks when I'm steppin' out of Saks
I'ma hit in the morning 'cause I'm whiskey dickin'
Got my brother out in Cashville flippin' chickens
Free bro from the can, I ain't talkin' whippits
Bitch, I make beats and bad decisions

You at Sueco's
Stop the bitchin'
I ain't really fuckin' with you if you ain't with the vision
First time she came through, pulled down my britches
I ain't spendin' no bread, but I'll pay her a visit
I'm at LIV goin' up, but you can't get in it
She want a hit, I'm rollin' up, got that Popeye spinach
Told me that I'm a child, told her, ""Quit the kiddin'""
I'ma pass it to my rell, let him hit the kitten

She a vixen on the cam, so I grab my iPhone
She dumb with the head, got me doin' a eye roll
She bad on film, gotta check out the B-roll
Put my D in her V, got her singin' a C note

Fast
Four hundred on the dash
Fifty-five bills
Buck fifty for the tax on the bag
I don't really like to brag
Vetements socks when I'm steppin' out of Saks
I'ma hit in the morning 'cause I'm whiskey dickin'
Got my brother out in Cashville flippin' chickens
Free bro from the can, I ain't talkin' whippits
Bitch, I make beats and bad decisions

You at Sueco's
Get with the program
Light-skin bitch off that Lindsay Lohan
She off the dust
She off the Hilary Duff
Baby, I ain't tryna cuff, I'm just tryna bust
Wait, hol' up
You gotta play with my nuts, hmm
I'ma make a beat out your butt, hmm
007, James Bond
Double Oreo stuffed
Double up my funds

She a vixen on the cam, so I grab my iPhone
She dumb with the head, got me doin' a eye roll
She bad on film, gotta check out the B-roll
Put my D in her V, got her singin' a C note

Fast
Four hundred on the dash
Fifty-five bills
Buck fifty for the tax on the bag
I don't really like to brag
Vetements socks when I'm steppin' out of Saks
I'ma hit in the morning 'cause I'm whiskey dickin'
Got my brother out in Cashville flippin' chickens
Free bro from the can, I ain't talkin' whippits
Bitch, I make beats and bad decisions

I'm at, I'm at Sueco's, bitch
KenzDean"
15,On A Roll,Ashley O,43,On A Roll,58,0.736,0.81,-6.354,1,5,0.0906,0.077,0.0,0.0523,0.387,125.011,4,154448,2019,"Oh honey, I'll do anything for you
Oh honey, just tell me what you want me to
Oh honey, kiss me up against the wall
Oh honey, don't take anything, just have it all

Yeah, I can take it, so don't you fake it
I know your love's my destiny
Yeah, I can take it, please demonstrate it
'Cause I'm going down in history

Hey, yeah, whoa-ho, I'm on a roll
Ridin' so high, achieving my goals
Hey, yeah, whoa-ho, I'm on a roll
Ridin' so high, achieving my goals

I'm stoked on ambition and verve
I'm gonna get what I deserve
So full of ambition and verve
I'm gonna get what I deserve

Oh honey, let's get in through the door
Oh honey, not concerned who sees us ripping up the floor
Oh honey, we'll go dancing wherever you choose
Oh honey, you know we just can't lose

Yeah, I can take it, so don't you fake it
I know your love's my destiny
Yeah, I can take it, please demonstrate it
'Cause I'm going down in history

Hey, yeah, whoa-ho, I'm on a roll
Ridin' so high, achieving my goals
Hey, yeah, whoa-ho, I'm on a roll
Ridin' so high, achieving my goals

I'm stoked on ambition and verve
I'm gonna get what I deserve
So full of ambition and verve
I'm gonna get what I deserve"
16,Good Girls Bad Guys,Falling In Reverse,70,The Drug In Me Is You,64,0.474,0.948,-2.592,1,3,0.122,0.0223,0.0,0.43,0.611,146.46,4,195373,2019,"So why do good girls like bad guys?
I had this question for a real long time
I've been a bad boy, and it's plain to see
So why do good girls fall in love with me?

You've got pep in your step, you live your life with no regret
How you look when you are wet is something I cannot forget
I just wanna kiss your lips, the ones between your hips
If I cashed in all my chips on you, then, baby, I'd be rich

So come on
Sexy, please, text me, I'm ready for you
So come on
Waiting, I'm begging, so, please, get here soon

So why do good girls like bad guys?
I had this question for a real long time
I've been a bad boy, and it's plain to see
So why do good girls fall in love with me?

Ooh la la, what lovely curves
Baby, I get off by getting you off first
Sorry, girl, if this is quick
So, please, just take it in the ass and suck my dick

So come on
Sexy, please, text me, I'm ready for you
So come on
Waiting, I'm begging, so, please, get here soon

So why do good girls like bad guys?
I had this question for a real long time
I've been a bad boy, and it's plain to see
So why do good girls fall in love with me?
Guitar!


So why do good girls like bad guys?
I had this question for a real long time
I've been a bad boy, and it's plain to see
So why do good girls fall in love with me?
So why do good girls like bad guys?
I had this question for a real long time
I've been a bad boy, and it's plain to see
So why do good girls fall in love with me?

So why do good girls like bad guys?
I wanna know, I need to know
So why do good girls like bad guys?
So come on, I gotta know, I need to know
So come on, I gotta know, so come on, tell me
Bitch, you gave me the fucking clap"
17,Just Did a Bad Thing,Bill Wurtz,43,Just Did a Bad Thing,43,0.754,0.526,-12.96,1,1,0.0435,0.00261,0.466,0.113,0.716,117.051,4,167180,2019,"I just did a bad thing
I regret the thing I did
And you're wondering what it is
I'll tell you what I did
I did a bad thing

I'm having a bad day
It's turning into a bad year
All the things I'm supposed to do
And the places I'm supposed to go
Are canceled (Oh-oh-oh-oh-oh-oh-oh-oh)

Hey, what's the name of this game?
And how do you play it?
And how long does it take? (Bing-bong, bay-oh)
And how many times is the game going to change? (Ah)
Hey, let me out of this place
Out into the real world
Where maybe things can go my way
Oh, everything goes my way
Oh, everyone knows my name

I'm having a bad dream
I wonder what this bad dream means
I wonder if I'm sad? I wonder if I'm glad?
Or if I'm just having a sad, glad dream?

It's a sad, mad, and bad, glad dream
And I won't get mad about the dream
If you promise to believe in me
It's a sad, bad, and mad, glad scheme
It's the best scheme I have
And that's bad enough for me
And I won't get sad if you don't
See just how mad, glad my schemes can be

Just did a bad thing, I've ruined everything
And I've let the things I've ruined ruin me

Hey, what's the name of this game?
And how do you play it?
And how long shall it take? (Bing-bong, bay-oh)
And how many times is the game supposed to change? (Ah)
Hey, get me out of this place
Out into the real world
Where maybe things can go my way
Oh, everything goes my way
Oh, everything goes astray

Just did a strange thing
Now everything's pink"
18,Wait a Minute!,WILLOW,76,ARDIPITHECUS,86,0.764,0.705,-5.279,0,3,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,4,196520,2019,"Wait a minute
I think I left my conscience on your front doorstep, woah, woah
Wait a minute
I think I left my consciousness in the sixth dimension
But I'm here right now, right now
(Right now, right now)
Just sitting in a cloud, oh wow
I'm here right now, right now with you, oh wow, oh wow
(Right now, with you)
I don't even care
I’ll run my hands through your hair
You wanna run your fingers through mine
But my dreads too thick and that's alright

Hold on, wait a minute
Feel my heart's intention, oh
Hold on, wait a minute
I left my consciousness in the sixth dimension
Left my soul in his vision
Let's go get it, oh, oh
Let's go get it, oh, oh

Some things don't work
Some things are bound to be
Some things, they hurt
And they tear apart me
You left your diary at my house
And I read those pages, do you really love me, baby?
Some things don't work
Some things are bound to be
Some things, they hurt
And they tear apart me
But I broke my word, and you were bound to see
And I cried at the curb
When you first said, ""Oel ngati kameie""

Hold on, wait a minute (Oh)
Feel my heart's intention
Hold on, wait a minute
I left my consciousness in the sixth dimension
Left my soul in his vision
Let's go get it, oh, oh
Let's go get it, oh, oh

Some people like to live
Some just tryin' to get by
Some people like that hurt
Some just rather say goodbye, bye

Hold on, wait a minute
Feel my heart's intention, oh
Hold on, wait a minute
I left my consciousness in the sixth dimension
Left my soul in his vision
Let's go get it, ah, ah
Let's go get it, ah, ah
(Let's go get it)
(Mmh)
(Let's go get it)
(Mmh)"
19,Wait a Minute!,WILLOW,76,ARDIPITHECUS,86,0.764,0.705,-5.279,0,3,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,4,196520,2020,"Wait a minute
I think I left my conscience on your front doorstep, woah, woah
Wait a minute
I think I left my consciousness in the sixth dimension
But I'm here right now, right now
(Right now, right now)
Just sitting in a cloud, oh wow
I'm here right now, right now with you, oh wow, oh wow
(Right now, with you)
I don't even care
I’ll run my hands through your hair
You wanna run your fingers through mine
But my dreads too thick and that's alright

Hold on, wait a minute
Feel my heart's intention, oh
Hold on, wait a minute
I left my consciousness in the sixth dimension
Left my soul in his vision
Let's go get it, oh, oh
Let's go get it, oh, oh

Some things don't work
Some things are bound to be
Some things, they hurt
And they tear apart me
You left your diary at my house
And I read those pages, do you really love me, baby?
Some things don't work
Some things are bound to be
Some things, they hurt
And they tear apart me
But I broke my word, and you were bound to see
And I cried at the curb
When you first said, ""Oel ngati kameie""

Hold on, wait a minute (Oh)
Feel my heart's intention
Hold on, wait a minute
I left my consciousness in the sixth dimension
Left my soul in his vision
Let's go get it, oh, oh
Let's go get it, oh, oh

Some people like to live
Some just tryin' to get by
Some people like that hurt
Some just rather say goodbye, bye

Hold on, wait a minute
Feel my heart's intention, oh
Hold on, wait a minute
I left my consciousness in the sixth dimension
Left my soul in his vision
Let's go get it, ah, ah
Let's go get it, ah, ah
(Let's go get it)
(Mmh)
(Let's go get it)
(Mmh)"
20,Wait a Minute!,WILLOW,76,ARDIPITHECUS,86,0.764,0.705,-5.279,0,3,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,4,196520,2022,"Wait a minute
I think I left my conscience on your front doorstep, woah, woah
Wait a minute
I think I left my consciousness in the sixth dimension
But I'm here right now, right now
(Right now, right now)
Just sitting in a cloud, oh wow
I'm here right now, right now with you, oh wow, oh wow
(Right now, with you)
I don't even care
I’ll run my hands through your hair
You wanna run your fingers through mine
But my dreads too thick and that's alright

Hold on, wait a minute
Feel my heart's intention, oh
Hold on, wait a minute
I left my consciousness in the sixth dimension
Left my soul in his vision
Let's go get it, oh, oh
Let's go get it, oh, oh

Some things don't work
Some things are bound to be
Some things, they hurt
And they tear apart me
You left your diary at my house
And I read those pages, do you really love me, baby?
Some things don't work
Some things are bound to be
Some things, they hurt
And they tear apart me
But I broke my word, and you were bound to see
And I cried at the curb
When you first said, ""Oel ngati kameie""

Hold on, wait a minute (Oh)
Feel my heart's intention
Hold on, wait a minute
I left my consciousness in the sixth dimension
Left my soul in his vision
Let's go get it, oh, oh
Let's go get it, oh, oh

Some people like to live
Some just tryin' to get by
Some people like that hurt
Some just rather say goodbye, bye

Hold on, wait a minute
Feel my heart's intention, oh
Hold on, wait a minute
I left my consciousness in the sixth dimension
Left my soul in his vision
Let's go get it, ah, ah
Let's go get it, ah, ah
(Let's go get it)
(Mmh)
(Let's go get it)
(Mmh)"
21,"Spooky, Scary Skeletons",Andrew Gold,49,Halloween Howls: Fun & Scary Music,50,0.806,0.447,-10.181,1,7,0.0461,0.27,3.7e-06,0.335,0.914,77.033,5,127627,2019,"Spooky, scary skeletons send shivers down your spine
Shrieking skulls will shock your soul
Seal your doom tonight
Spooky, scary skeletons speak with such a screech
You'll shake and shudder in surprise
When you hear these zombies shriek

We're so sorry, skeletons, you're so misunderstood
You only want to socialize (But I don't think we should)
'Cause spooky, scary skeletons
Shout startling, shrilly screams
They'll sneak from their sarcophagus
And just won't leave you be

(Ooh-ooh-ooh) Ah, ah, ah, eh
Ah, hurr

Spirits, supernatural are shy, what's all the fuss?
But bags of bones seem so unsafe (It's semi-serious)
Spooky, scary skeletons are silly all the same
They'll smile and scrabble slowly by and drive you so insane!
Sticks and stones will break your bones
They seldom let you snooze
Spooky, scary skeletons will wake you with a boo!"
22,"Livin' in the Sunlight, Lovin' in the Moon Light",Tiny Tim,41,God Bless Tiny Tim,51,0.603,0.276,-19.238,1,4,0.0871,0.911,0.00237,0.484,0.86,99.561,4,125933,2019,"Hello, my dear friends!
Well, here I am on record at last
And it feels so wonderful to be here with you on my first album

I'm so happy! Aha! Happy, go lucky me!
I just go my way, living everyday
I don't worry, worrying don't agree
Things that bother you never bother me

Things that bother you never bother me. I feel happy and fine, aha
Living in the sunlight, loving in the moonlight, having a wonderful time!
Haven't got a lot, I don't need a lot. coffee's only a dime
Living in the sunlight, loving in the moonlight, having a wonderful time!

Just take it from me, I'm just as free as any daughter
I do what I like, just what I like and how I love it!

I'm right here to stay when I'm old and gray, I'll be right in my prime
Living in the sunlight, loving in the moonlight, having a wonderful time!
Do-do do-do do do-do-do do, do-do-do do do-do do
La-le-le-la do-do do do-do do do-do do

Just take it from me, I'm just as free as any daughter
I do what I like, just what I like and how I love it!
Ho-ho-hoo, ho-ho-ho-ho

Ha-I'm right here to stay when I'm old and gray, I'll be right in my prime
Living in the sunlight, loving in the moonlight, having a wonderful time!"
23,Tell Me Something I Don't Know - Soundtrack,Selena Gomez,80,Another Cinderella Story (Original Motion Picture Soundtrack),56,0.611,0.936,-3.697,0,7,0.11,0.0309,0.0,0.12,0.697,144.901,4,201427,2019,"Tell me something I don't know

Everybody tells me that it's so hard to make it
It's so hard to break in, there's no way to fake it
Everybody tells me that it's wrong what I'm feeling
I shouldn't believe in the dreams that I'm dreaming

I hear it every day
I hear it all the time
I'm never gonna amount to much
But they're never gonna change my mind, no

Tell me, tell me, tell me
Something I don't know
Something I don't know
Something I don't know
Tеll me, tell me, tеll me
Something don't know
Something I don't know
Something I don't know
How many inches in a mile
What it takes to make you smile
Get you not to treat me like
A child, baby
Tell me, tell me, tell me
Something I don't know
Something I don't know
Something I don't know

Tell me, tell me something I don't know
Tell me, tell me something that I don't know

Everybody tells me i don't know what I'm doing
This life I'm pursuing, the odds I'd be losing
Everybody tells me that it's one in a million
Like one in a billion, one in a zillion

I hear it every day
I hear it all the time
I'm never gonna amount to much
But they're never gonna change my mind, no

Tell me, tell me, tell me (Tell me)
Something I don't know (Tell me)
Something I don't know (Tell us something we don't know)
Something I don't know
Tell me, tell me, tell me (Tell me)
Something I don't know (Tell me)
Something I don't know (Tell us something we don't know)
Something I don't know
How many inches in a mile
What it takes to make you smile
Get you not to treat me like
A child, baby
Tell me, tell me, tell me
Something I don't know
Something I don't know
Something I don't know

Sel', hit the track like Katrina, making waves
Like Cold Medina, make them say ""I'm ready!""
Are you ready for it? (Yeah, I'm ready for it)
Really ready for it? (Yeah, I'm ready for it)
Let's get ready for this

I'm on my way
I know I'm gonna get there someday
It doesn't help when you say it won't be easy

Tell me, tell me, tell me (Tell me)
Something I don't know (Tell me)
Something I don't know
Something I don't know (Tell us something we don't know)
Tell me, tell me, tell me (Tell me)
Something I don't know (Tell me)
Something I don't know
Something I don't know
How many inches in a mile
What it takes to make you smile
Get you not to treat me like
A child, baby
Tell me, tell me, tell me
Something I don't know
Something I don't know
Something I don't know (Tell us something we don't know)
Tell me, tell me, tell me (Tell me)
Something I don't know
Something I don't know
Something I don't know
Tell me, tell me, tell me (Tell me)
Something I don't know
Something I don't know
Something I don't know
How many inches in a mile
What it takes to make you smile
Get you not to treat me like
A child, baby
Tell me, tell me, tell me (Tell me)
Something I don't know
Something I don't know
Something I don't know"
24,STUPID (feat. Yung Baby Tate),Ashnikko,69,"Hi, It's Me",70,0.772,0.637,-6.881,1,2,0.114,0.00459,0.0,0.0778,0.54,149.906,4,167317,2019,"Wet, wet, wet, wet (I'm shy)
Wet, wet, wet, wet
Oh my God

Stupid boy think that I need him
I go cold like changin’ seasons
I go red hot like a demon
I go ghost for no damn reason
Stupid boy think that I need him
Stupid boy think that I need him

Pleasin', season, I'm spicy
Hot to touch, too much, too pricey
Heathen, I’m in your psyche
You don't know no one else like me, woah
Stupid boy think that I need him
Stupid boy think that I need him
I know you think about me in the shower
PornHub in your browser, fantasize about the pussy power
Think about me with your hand down your trousers
I'm sweet, then I'm sour, I'm big boss Bowser
I know you salivating over me, sir, nipples through the t-shirt
Told your mommy that you're bringin' home a keeper
Knees are getting weaker when he hear me through the speaker
Big wood, cut him off, cedar

Stupid boy think that I need him (Huh)
Stupid boy think that I need him (Huh)
I go red hot like a demon
I go ghost for no damn reason
Stupid boy think that I need him
Stupid boy think that I need him (Stupid, stupid)
Stupid boy think that I need him (Stupid, stupid)
Stupid boy think that I need him
I go red hot like a demon
I go ghost for no damn reason
Stupid boy think that I need him (Wet, wet)

Stupid-stupid, you dumb, you goofy-goofy (Ugh)
This pussy juicy-juicy, ooh yummy, wanna do me?
Oo nah, boy you could never
'Cause you not clever enough
And I got several dummies that wanna get on me
I don’t want you and I don’t want your homie
'Cause both of y’all are suckers, y'all some Dum-Dums
I could play you straight up out your bread, now you got crumb-crumbs
I don't really need a man, but sometimes I want one though
So I keep Peter Pans on me, I got young hundos
Young money, get it?

Stupid boy think that I need him (Leave me alone)
Stupid boy think that I need him
I go red hot like a demon
I go ghost for no damn reason
Stupid boy think that I need him
Stupid boy think that I need him (Yeah)
Stupid boy think that I need him (Yeah)
Stupid boy think that I need him
I go red hot like a demon
I go ghost for no damn reason
Stupid boy think that I need him

Nothing about you is attractive to me now
Blocking you, avoiding you actively right now (Blocked)
I don't need the dick, I need magic, I need money
Puppy wanna lick somethin’ sticky just like honey

Stupid, stupid
Stupid, stupid
Wet, wet, wet"
